episode_id,seat_index,leaderboard_rank,team_name,submission_id,source_cohort,storage_type,storage_path,replay_path,teacher_priority,created_at
85953823,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85953823/replay/episode_85953823.json,0.7071067811865475,
85954286,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85954286/replay/episode_85954286.json,0.7071067811865475,
85954769,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85954769/replay/episode_85954769.json,0.7071067811865475,
85955218,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85955218/replay/episode_85955218.json,0.7071067811865475,
85955710,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85955710/replay/episode_85955710.json,0.7071067811865475,
85956203,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85956203/replay/episode_85956203.json,0.7071067811865475,
85956852,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85956852/replay/episode_85956852.json,0.7071067811865475,
85957359,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85957359/replay/episode_85957359.json,0.7071067811865475,
85957898,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85957898/replay/episode_85957898.json,0.7071067811865475,
85958474,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85958474/replay/episode_85958474.json,0.7071067811865475,
85958952,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85958952/replay/episode_85958952.json,0.7071067811865475,
85959423,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85959423/replay/episode_85959423.json,0.7071067811865475,
85959890,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85959890/replay/episode_85959890.json,0.7071067811865475,
85960379,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85960379/replay/episode_85960379.json,0.7071067811865475,
85960845,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85960845/replay/episode_85960845.json,0.7071067811865475,
85961308,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85961308/replay/episode_85961308.json,0.7071067811865475,
85961776,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85961776/replay/episode_85961776.json,0.7071067811865475,
85962256,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85962256/replay/episode_85962256.json,0.7071067811865475,
85962717,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85962717/replay/episode_85962717.json,0.7071067811865475,
85963177,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85963177/replay/episode_85963177.json,0.7071067811865475,
85963783,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85963783/replay/episode_85963783.json,0.7071067811865475,
85964138,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85964138/replay/episode_85964138.json,0.7071067811865475,
85964575,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85964575/replay/episode_85964575.json,0.7071067811865475,
85965050,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85965050/replay/episode_85965050.json,0.7071067811865475,
85965510,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85965510/replay/episode_85965510.json,0.7071067811865475,
85966001,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85966001/replay/episode_85966001.json,0.7071067811865475,
85966460,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85966460/replay/episode_85966460.json,0.7071067811865475,
85966927,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85966927/replay/episode_85966927.json,0.7071067811865475,
85967387,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85967387/replay/episode_85967387.json,0.7071067811865475,
85967841,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85967841/replay/episode_85967841.json,0.7071067811865475,
85968320,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85968320/replay/episode_85968320.json,0.7071067811865475,
85968796,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85968796/replay/episode_85968796.json,0.7071067811865475,
85969267,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85969267/replay/episode_85969267.json,0.7071067811865475,
85969736,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85969736/replay/episode_85969736.json,0.7071067811865475,
85970218,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85970218/replay/episode_85970218.json,0.7071067811865475,
85970675,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85970675/replay/episode_85970675.json,0.7071067811865475,
85971140,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85971140/replay/episode_85971140.json,0.7071067811865475,
85971681,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85971681/replay/episode_85971681.json,0.7071067811865475,
85972078,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85972078/replay/episode_85972078.json,0.7071067811865475,
85972542,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85972542/replay/episode_85972542.json,0.7071067811865475,
85972957,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85972957/replay/episode_85972957.json,0.7071067811865475,
85973506,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85973506/replay/episode_85973506.json,0.7071067811865475,
85973999,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85973999/replay/episode_85973999.json,0.7071067811865475,
85974490,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85974490/replay/episode_85974490.json,0.7071067811865475,
85975001,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85975001/replay/episode_85975001.json,0.7071067811865475,
85975450,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85975450/replay/episode_85975450.json,0.7071067811865475,
85975890,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85975890/replay/episode_85975890.json,0.7071067811865475,
85976398,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85976398/replay/episode_85976398.json,0.7071067811865475,
85976827,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85976827/replay/episode_85976827.json,0.7071067811865475,
85977287,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85977287/replay/episode_85977287.json,0.7071067811865475,
85977754,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85977754/replay/episode_85977754.json,0.7071067811865475,
85978212,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85978212/replay/episode_85978212.json,0.7071067811865475,
85978676,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85978676/replay/episode_85978676.json,0.7071067811865475,
85979104,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85979104/replay/episode_85979104.json,0.7071067811865475,
85979552,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85979552/replay/episode_85979552.json,0.7071067811865475,
85979603,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85979603/replay/episode_85979603.json,0.7071067811865475,
85980051,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85980051/replay/episode_85980051.json,0.7071067811865475,
85980566,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85980566/replay/episode_85980566.json,0.7071067811865475,
85981084,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85981084/replay/episode_85981084.json,0.7071067811865475,
85981591,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85981591/replay/episode_85981591.json,0.7071067811865475,
85982109,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85982109/replay/episode_85982109.json,0.7071067811865475,
85983061,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85983061/replay/episode_85983061.json,0.7071067811865475,
85983571,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85983571/replay/episode_85983571.json,0.7071067811865475,
85984091,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85984091/replay/episode_85984091.json,0.7071067811865475,
85984610,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85984610/replay/episode_85984610.json,0.7071067811865475,
85985118,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85985118/replay/episode_85985118.json,0.7071067811865475,
85985619,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85985619/replay/episode_85985619.json,0.7071067811865475,
85986142,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85986142/replay/episode_85986142.json,0.7071067811865475,
85986745,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85986745/replay/episode_85986745.json,0.7071067811865475,
85987375,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85987375/replay/episode_85987375.json,0.7071067811865475,
85987860,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85987860/replay/episode_85987860.json,0.7071067811865475,
85988451,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85988451/replay/episode_85988451.json,0.7071067811865475,
85988987,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85988987/replay/episode_85988987.json,0.7071067811865475,
85989487,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85989487/replay/episode_85989487.json,0.7071067811865475,
85990020,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85990020/replay/episode_85990020.json,0.7071067811865475,
85990526,0,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85990526/replay/episode_85990526.json,0.7071067811865475,
85991044,1,2,Majkel1337,54662660,majkel_full,zip,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\leaderboard_top50\alakazam\20260717_kaggle_top20\rank02_Majkel1337_sub54662660_full.zip,rank02_Majkel1337_sub54662660/episodes/85991044/replay/episode_85991044.json,0.7071067811865475,
