leaderboard_rank,team_id,team_name,submission_id,submission_score,leaderboard_submission_id,episode_id,episode_state,episode_type,created_at,ended_at,seat_index,opponent_submission_id,opponent_team_name,agent_0_submission_id,agent_1_submission_id,deck_hash,matched_deck_card_ids,replay_path,log_paths,download_status,error,downloaded_at
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89540999,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:15:11.719802800Z,2026-08-02T15:18:05.653844700Z,0,55040960,szlachetny snieg,55187358,55040960,9714ab5c3996f6cc,648,replays\episode_89540999.json,logs\89540999\agent_0_observation_logs.json;logs\89540999\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:06.086921Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89541555,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:19:08.020316200Z,2026-08-02T15:20:57.947885300Z,1,55141894,Q1du,55141894,55187358,9714ab5c3996f6cc,648,replays\episode_89541555.json,logs\89541555\agent_0_observation_logs.json;logs\89541555\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:06.732409Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89542123,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:23:08.284740500Z,2026-08-02T15:26:15.306540600Z,0,55164373,Mega Regigigas Ex Vmax,55187358,55164373,9714ab5c3996f6cc,648,replays\episode_89542123.json,logs\89542123\agent_0_observation_logs.json;logs\89542123\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:07.354601Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89542690,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:27:07.925988700Z,2026-08-02T15:29:48.775073500Z,0,55159716,yumizu,55187358,55159716,9714ab5c3996f6cc,648,replays\episode_89542690.json,logs\89542690\agent_0_observation_logs.json;logs\89542690\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:07.959732Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89543248,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:31:07.861222600Z,2026-08-02T15:33:27.070909100Z,0,55178227,ANDPAD kaggler team,55187358,55178227,9714ab5c3996f6cc,648,replays\episode_89543248.json,logs\89543248\agent_0_observation_logs.json;logs\89543248\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:08.403998Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89543339,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:31:08.012282600Z,2026-08-02T15:33:04.396334500Z,1,55186513,Boss's Orders Are All You Need,55186513,55187358,9714ab5c3996f6cc,648,replays\episode_89543339.json,logs\89543339\agent_0_observation_logs.json;logs\89543339\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:08.815785Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89543726,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:35:09.140658500Z,2026-08-02T15:37:56.662085500Z,0,55188156,Gemini ch.,55187358,55188156,9714ab5c3996f6cc,648,replays\episode_89543726.json,logs\89543726\agent_0_observation_logs.json;logs\89543726\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:09.209347Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89543810,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:35:09.267498500Z,2026-08-02T15:37:22.513906700Z,1,55164085,insuperabilehart,55164085,55187358,9714ab5c3996f6cc,648,replays\episode_89543810.json,logs\89543810\agent_0_observation_logs.json;logs\89543810\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:09.557463Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89544371,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:39:07.867680700Z,2026-08-02T15:43:51.862561300Z,1,55073115,ei ei ei yikuso,55073115,55187358,9714ab5c3996f6cc,648,replays\episode_89544371.json,logs\89544371\agent_0_observation_logs.json;logs\89544371\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:10.007310Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89544912,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:43:07.852806800Z,2026-08-02T15:46:34.700999200Z,0,55141744,Jack,55187358,55141744,9714ab5c3996f6cc,648,replays\episode_89544912.json,logs\89544912\agent_0_observation_logs.json;logs\89544912\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:10.540241Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89545458,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:47:08.186192600Z,2026-08-02T15:49:58.570720300Z,1,55167285,iwashi,55167285,55187358,9714ab5c3996f6cc,648,replays\episode_89545458.json,logs\89545458\agent_0_observation_logs.json;logs\89545458\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:10.946140Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89546031,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:51:07.945196600Z,2026-08-02T15:53:53.603653500Z,0,55104382,tedo,55187358,55104382,9714ab5c3996f6cc,648,replays\episode_89546031.json,logs\89546031\agent_0_observation_logs.json;logs\89546031\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:11.338343Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89546585,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:55:10.515286200Z,2026-08-02T15:57:35.685316100Z,1,55178227,ANDPAD kaggler team,55178227,55187358,9714ab5c3996f6cc,648,replays\episode_89546585.json,logs\89546585\agent_0_observation_logs.json;logs\89546585\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:11.760468Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89547160,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T15:59:08.052221400Z,2026-08-02T16:01:58.348885200Z,1,54831434,Bocchieri Alberto,54831434,55187358,9714ab5c3996f6cc,648,replays\episode_89547160.json,logs\89547160\agent_0_observation_logs.json;logs\89547160\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:12.136862Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89547708,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:03:08.924297100Z,2026-08-02T16:08:01.143572300Z,0,55188077,s_a_ai_enginner,55187358,55188077,9714ab5c3996f6cc,648,replays\episode_89547708.json,logs\89547708\agent_0_observation_logs.json;logs\89547708\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:12.415972Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89548265,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:07:08.062814Z,2026-08-02T16:08:33.649053100Z,1,55123597,HOUSEI Inc.,55123597,55187358,9714ab5c3996f6cc,648,replays\episode_89548265.json,logs\89548265\agent_0_observation_logs.json;logs\89548265\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:12.749156Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89548822,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:11:08.463684200Z,2026-08-02T16:13:23.008995500Z,1,55152123,S4nkurero,55152123,55187358,9714ab5c3996f6cc,648,replays\episode_89548822.json,logs\89548822\agent_0_observation_logs.json;logs\89548822\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:13.347398Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89549374,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:15:09.666903900Z,2026-08-02T16:17:08.950907100Z,0,54766334,Star-mine,55187358,54766334,9714ab5c3996f6cc,648,replays\episode_89549374.json,logs\89549374\agent_0_observation_logs.json;logs\89549374\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:14.254029Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89549917,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:19:08.208497300Z,2026-08-02T16:21:04.294745400Z,1,55177394,ShumpeiNomura,55177394,55187358,9714ab5c3996f6cc,648,replays\episode_89549917.json,logs\89549917\agent_0_observation_logs.json;logs\89549917\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:15.221344Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89550470,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:23:08.276759700Z,2026-08-02T16:25:13.907993800Z,1,53953087,TechRegigigas,53953087,55187358,9714ab5c3996f6cc,648,replays\episode_89550470.json,logs\89550470\agent_0_observation_logs.json;logs\89550470\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:15.579495Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89551024,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:27:08.005116Z,2026-08-02T16:30:06.993113800Z,0,55090635,LiamK,55187358,55090635,9714ab5c3996f6cc,648,replays\episode_89551024.json,logs\89551024\agent_0_observation_logs.json;logs\89551024\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:16.012889Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89551585,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:31:08.726358400Z,2026-08-02T16:33:06.090899900Z,1,55187396,Thai,55187396,55187358,9714ab5c3996f6cc,648,replays\episode_89551585.json,logs\89551585\agent_0_observation_logs.json;logs\89551585\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:16.481128Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89552136,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:35:12.233646600Z,2026-08-02T16:37:26.467919100Z,0,54786669,nasuo445,55187358,54786669,9714ab5c3996f6cc,648,replays\episode_89552136.json,logs\89552136\agent_0_observation_logs.json;logs\89552136\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:16.748040Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89552686,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:39:08.469820700Z,2026-08-02T16:41:07.733814400Z,0,54835112,researcher_4242,55187358,54835112,9714ab5c3996f6cc,648,replays\episode_89552686.json,logs\89552686\agent_0_observation_logs.json;logs\89552686\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:17.059067Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89553239,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:43:09.231944900Z,2026-08-02T16:45:27.302529900Z,0,55153402,keidroid,55187358,55153402,9714ab5c3996f6cc,648,replays\episode_89553239.json,logs\89553239\agent_0_observation_logs.json;logs\89553239\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:17.322144Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89553813,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:47:09.643393400Z,2026-08-02T16:50:35.303393Z,0,55178959,Pokémon Day Care,55187358,55178959,9714ab5c3996f6cc,648,replays\episode_89553813.json,logs\89553813\agent_0_observation_logs.json;logs\89553813\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:18.105456Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89554376,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:51:09.175103500Z,2026-08-02T16:53:54.138304800Z,0,55181749,宝糕手,55187358,55181749,9714ab5c3996f6cc,648,replays\episode_89554376.json,logs\89554376\agent_0_observation_logs.json;logs\89554376\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:18.819096Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89554938,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:55:12.657359600Z,2026-08-02T16:57:14.568576500Z,0,55178255,yu_w,55187358,55178255,9714ab5c3996f6cc,648,replays\episode_89554938.json,logs\89554938\agent_0_observation_logs.json;logs\89554938\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:19.445967Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89555520,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T16:59:09.414615700Z,2026-08-02T17:03:09.903247400Z,1,55164085,insuperabilehart,55164085,55187358,9714ab5c3996f6cc,648,replays\episode_89555520.json,logs\89555520\agent_0_observation_logs.json;logs\89555520\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:19.744649Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89556072,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T17:03:09.520091Z,2026-08-02T17:04:26.594860100Z,0,54731146,Makytaky,55187358,54731146,9714ab5c3996f6cc,648,replays\episode_89556072.json,logs\89556072\agent_0_observation_logs.json;logs\89556072\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:20.091351Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89556454,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T17:07:09.211510600Z,2026-08-02T17:09:50.879479400Z,0,55189270,AZ,55187358,55189270,9714ab5c3996f6cc,648,replays\episode_89556454.json,logs\89556454\agent_0_observation_logs.json;logs\89556454\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:20.555390Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89559111,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T17:27:08.915761800Z,2026-08-02T17:28:44.207436300Z,1,55190409,T.Uehira,55190409,55187358,9714ab5c3996f6cc,648,replays\episode_89559111.json,logs\89559111\agent_0_observation_logs.json;logs\89559111\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:21.186538Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89562094,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T17:47:09.316928300Z,2026-08-02T17:50:55.703593200Z,0,55164781,junlee789,55187358,55164781,9714ab5c3996f6cc,648,replays\episode_89562094.json,logs\89562094\agent_0_observation_logs.json;logs\89562094\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:21.532219Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89565281,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T18:11:09.565075300Z,2026-08-02T18:13:25.413200500Z,0,55189595,Dipam Chakraborty,55187358,55189595,9714ab5c3996f6cc,648,replays\episode_89565281.json,logs\89565281\agent_0_observation_logs.json;logs\89565281\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:21.830295Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89569124,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T18:39:09.140231800Z,2026-08-02T18:44:06.223163900Z,0,55189852,低消650元任你吃啊,55187358,55189852,9714ab5c3996f6cc,648,replays\episode_89569124.json,logs\89569124\agent_0_observation_logs.json;logs\89569124\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:22.287284Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89569205,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T18:39:09.311772400Z,2026-08-02T18:40:58.295190900Z,0,55188859,Saber,55187358,55188859,9714ab5c3996f6cc,648,replays\episode_89569205.json,logs\89569205\agent_0_observation_logs.json;logs\89569205\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:22.862819Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89569540,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T18:43:08.795757700Z,2026-08-02T18:46:01.546979300Z,0,55192084,Made a Beautiful Bouquet,55187358,55192084,9714ab5c3996f6cc,648,replays\episode_89569540.json,logs\89569540\agent_0_observation_logs.json;logs\89569540\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:23.210993Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89571734,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T18:59:10.099680800Z,2026-08-02T19:02:09.113897500Z,0,55192230,fle3n,55187358,55192230,9714ab5c3996f6cc,648,replays\episode_89571734.json,logs\89571734\agent_0_observation_logs.json;logs\89571734\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:23.492466Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89577491,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T19:39:10.212096400Z,2026-08-02T19:42:16.245125800Z,0,55016893,Azat Akhtyamov,55187358,55016893,9714ab5c3996f6cc,648,replays\episode_89577491.json,logs\89577491\agent_0_observation_logs.json;logs\89577491\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:23.890797Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89577792,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T19:43:09.222303300Z,2026-08-02T19:48:48.318973800Z,0,55192206,RtoABC,55187358,55192206,9714ab5c3996f6cc,648,replays\episode_89577792.json,logs\89577792\agent_0_observation_logs.json;logs\89577792\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:24.215982Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89582227,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T20:15:10.938110600Z,2026-08-02T20:19:00.514146400Z,1,55192230,fle3n,55192230,55187358,9714ab5c3996f6cc,648,replays\episode_89582227.json,logs\89582227\agent_0_observation_logs.json;logs\89582227\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:24.494496Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89585011,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T20:35:12.053128100Z,2026-08-02T20:38:46.731329400Z,1,55191863,wkonishi,55191863,55187358,9714ab5c3996f6cc,648,replays\episode_89585011.json,logs\89585011\agent_0_observation_logs.json;logs\89585011\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:25.019850Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89586750,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T20:47:09.709717700Z,2026-08-02T20:49:57.156573900Z,1,55090635,LiamK,55090635,55187358,9714ab5c3996f6cc,648,replays\episode_89586750.json,logs\89586750\agent_0_observation_logs.json;logs\89586750\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:25.580478Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89588281,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T20:59:09.403361900Z,2026-08-02T21:01:46.376744700Z,0,55191853,MtN,55187358,55191853,9714ab5c3996f6cc,648,replays\episode_89588281.json,logs\89588281\agent_0_observation_logs.json;logs\89588281\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:26.204687Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89589356,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T21:07:09.449863700Z,2026-08-02T21:09:04.175517800Z,1,55192781,MR.h,55192781,55187358,9714ab5c3996f6cc,648,replays\episode_89589356.json,logs\89589356\agent_0_observation_logs.json;logs\89589356\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:26.794872Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89593929,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T21:39:10.152041100Z,2026-08-02T21:42:12.917343600Z,0,55186279,LumenLiquidity,55187358,55186279,9714ab5c3996f6cc,648,replays\episode_89593929.json,logs\89593929\agent_0_observation_logs.json;logs\89593929\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:27.185581Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89596632,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T21:59:10.167445500Z,2026-08-02T22:01:21.553745700Z,0,55095738,Jose Coronel,55187358,55095738,9714ab5c3996f6cc,648,replays\episode_89596632.json,logs\89596632\agent_0_observation_logs.json;logs\89596632\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:28.176099Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89597656,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T22:07:10.427662200Z,2026-08-02T22:09:22.658153600Z,0,55192952,PP kawada,55187358,55192952,9714ab5c3996f6cc,648,replays\episode_89597656.json,logs\89597656\agent_0_observation_logs.json;logs\89597656\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:28.848864Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89601173,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T22:31:09.849929100Z,2026-08-02T22:35:36.554043400Z,1,54959248,Where is my orbit,54959248,55187358,9714ab5c3996f6cc,648,replays\episode_89601173.json,logs\89601173\agent_0_observation_logs.json;logs\89601173\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:29.504135Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89603334,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T22:47:12.216434700Z,2026-08-02T22:49:05.592506300Z,1,55178655,Thai,55178655,55187358,9714ab5c3996f6cc,648,replays\episode_89603334.json,logs\89603334\agent_0_observation_logs.json;logs\89603334\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:29.785250Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89603346,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T22:47:12.235193400Z,2026-08-02T22:51:04.851454Z,1,55174463,Ayanokoji Fan Club,55174463,55187358,9714ab5c3996f6cc,648,replays\episode_89603346.json,logs\89603346\agent_0_observation_logs.json;logs\89603346\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:30.169778Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89603752,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T22:51:11.718721100Z,2026-08-02T22:53:42.670813400Z,1,55186279,LumenLiquidity,55186279,55187358,9714ab5c3996f6cc,648,replays\episode_89603752.json,logs\89603752\agent_0_observation_logs.json;logs\89603752\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:30.691426Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89608160,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T23:23:11.503253700Z,2026-08-02T23:25:52.978771400Z,0,55175954,palsystem,55187358,55175954,9714ab5c3996f6cc,648,replays\episode_89608160.json,logs\89608160\agent_0_observation_logs.json;logs\89608160\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:31.068048Z
11,16561259,@kdcyberdude,55187358,1116.3,55187358,89608304,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-02T23:23:11.813656700Z,2026-08-02T23:25:37.458566200Z,1,54448096,sangmin7b,54448096,55187358,9714ab5c3996f6cc,648,replays\episode_89608304.json,logs\89608304\agent_0_observation_logs.json;logs\89608304\agent_1_observation_logs.json,skipped_existing,,2026-08-06T09:52:31.454676Z
