leaderboard_rank,team_id,team_name,submission_id,submission_score,leaderboard_submission_id,episode_id,episode_state,episode_type,created_at,ended_at,seat_index,opponent_submission_id,opponent_team_name,agent_0_submission_id,agent_1_submission_id,deck_hash,matched_deck_card_ids,replay_path,log_paths,download_status,error,downloaded_at
12,16452116,Sixth Sense,55138264,1113.7,55138264,89152952,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:00:56.226228400Z,2026-07-31T14:02:14.102929500Z,1,55135684,대답해드리는게인지상정,55135684,55138264,9714ab5c3996f6cc,648,replays\episode_89152952.json,logs\89152952\agent_0_observation_logs.json;logs\89152952\agent_1_observation_logs.json,success,,2026-08-06T09:39:42.695229Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89153469,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:04:56.882388900Z,2026-07-31T14:06:33.636216700Z,1,55098365,Team KASA.,55098365,55138264,9714ab5c3996f6cc,648,replays\episode_89153469.json,logs\89153469\agent_0_observation_logs.json;logs\89153469\agent_1_observation_logs.json,success,,2026-08-06T09:39:47.196560Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89153975,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:08:56.740922200Z,2026-07-31T14:12:28.117578500Z,0,55036671,Andrej Carpenter,55138264,55036671,9714ab5c3996f6cc,648,replays\episode_89153975.json,logs\89153975\agent_0_observation_logs.json;logs\89153975\agent_1_observation_logs.json,success,,2026-08-06T09:39:51.299285Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89154482,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:12:56.319400500Z,2026-07-31T14:13:57.237590700Z,1,55125677,qb,55125677,55138264,9714ab5c3996f6cc,648,replays\episode_89154482.json,logs\89154482\agent_0_observation_logs.json;logs\89154482\agent_1_observation_logs.json,success,,2026-08-06T09:39:54.924548Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89154989,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:16:56.984038400Z,2026-07-31T14:18:03.088972900Z,0,55090777,SQUIRTLE (prime),55138264,55090777,9714ab5c3996f6cc,648,replays\episode_89154989.json,logs\89154989\agent_0_observation_logs.json;logs\89154989\agent_1_observation_logs.json,success,,2026-08-06T09:39:58.831677Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89155502,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:20:56.294898900Z,2026-07-31T14:21:56.054451500Z,1,55112275,NorthStar,55112275,55138264,9714ab5c3996f6cc,648,replays\episode_89155502.json,logs\89155502\agent_0_observation_logs.json;logs\89155502\agent_1_observation_logs.json,success,,2026-08-06T09:40:03.373233Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89156000,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:24:56.829038500Z,2026-07-31T14:26:10.682760900Z,0,55134009,zhangshuosc,55138264,55134009,9714ab5c3996f6cc,648,replays\episode_89156000.json,logs\89156000\agent_0_observation_logs.json;logs\89156000\agent_1_observation_logs.json,success,,2026-08-06T09:40:08.060656Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89156549,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:28:56.386941100Z,2026-07-31T14:30:20.775331300Z,0,55124861,宝糕手,55138264,55124861,9714ab5c3996f6cc,648,replays\episode_89156549.json,logs\89156549\agent_0_observation_logs.json;logs\89156549\agent_1_observation_logs.json,success,,2026-08-06T09:40:12.469608Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89157068,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:32:56.511770700Z,2026-07-31T14:33:52.120921800Z,1,54996330,CortexExplorer,54996330,55138264,9714ab5c3996f6cc,648,replays\episode_89157068.json,logs\89157068\agent_0_observation_logs.json;logs\89157068\agent_1_observation_logs.json,success,,2026-08-06T09:40:16.651252Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89157247,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:32:57.042720300Z,2026-07-31T14:33:50.401758900Z,1,55135508,James Cox & Henry Chao,55135508,55138264,9714ab5c3996f6cc,648,replays\episode_89157247.json,logs\89157247\agent_0_observation_logs.json;logs\89157247\agent_1_observation_logs.json,success,,2026-08-06T09:40:20.680797Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89157592,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:36:57.216610500Z,2026-07-31T14:37:48.517718900Z,0,55084456,Oshbocker,55138264,55084456,9714ab5c3996f6cc,648,replays\episode_89157592.json,logs\89157592\agent_0_observation_logs.json;logs\89157592\agent_1_observation_logs.json,success,,2026-08-06T09:40:24.314065Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89158106,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:40:56.680669600Z,2026-07-31T14:41:55.013225700Z,0,55071492,A. R. SEKKAT,55138264,55071492,9714ab5c3996f6cc,648,replays\episode_89158106.json,logs\89158106\agent_0_observation_logs.json;logs\89158106\agent_1_observation_logs.json,success,,2026-08-06T09:40:27.463258Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89158774,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:44:57.323410500Z,2026-07-31T14:45:56.360794200Z,1,55095756,Dominic Peel,55095756,55138264,9714ab5c3996f6cc,648,replays\episode_89158774.json,logs\89158774\agent_0_observation_logs.json;logs\89158774\agent_1_observation_logs.json,success,,2026-08-06T09:40:31.305492Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89159136,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:48:56.287908Z,2026-07-31T14:49:59.904542Z,0,55056560,lollipop947,55138264,55056560,9714ab5c3996f6cc,648,replays\episode_89159136.json,logs\89159136\agent_0_observation_logs.json;logs\89159136\agent_1_observation_logs.json,success,,2026-08-06T09:40:35.170049Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89159249,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:48:56.583673600Z,2026-07-31T14:51:33.678594500Z,0,55136539,想要成为kaggle大师,55138264,55136539,9714ab5c3996f6cc,648,replays\episode_89159249.json,logs\89159249\agent_0_observation_logs.json;logs\89159249\agent_1_observation_logs.json,success,,2026-08-06T09:40:38.701916Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89159656,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:52:56.641010200Z,2026-07-31T14:53:51.203402500Z,0,55035247,Rmy,55138264,55035247,9714ab5c3996f6cc,648,replays\episode_89159656.json,logs\89159656\agent_0_observation_logs.json;logs\89159656\agent_1_observation_logs.json,success,,2026-08-06T09:40:42.928580Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89160159,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T14:56:56.406717100Z,2026-07-31T14:59:40.981838700Z,0,55137795,flxwld,55138264,55137795,9714ab5c3996f6cc,648,replays\episode_89160159.json,logs\89160159\agent_0_observation_logs.json;logs\89160159\agent_1_observation_logs.json,success,,2026-08-06T09:40:47.705095Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89160672,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:00:56.932821200Z,2026-07-31T15:02:01.322430100Z,0,55058847,Luca,55138264,55058847,9714ab5c3996f6cc,648,replays\episode_89160672.json,logs\89160672\agent_0_observation_logs.json;logs\89160672\agent_1_observation_logs.json,success,,2026-08-06T09:40:53.281013Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89160810,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:00:57.376693800Z,2026-07-31T15:01:40.578888900Z,1,55136132,nsytsqdtn,55136132,55138264,9714ab5c3996f6cc,648,replays\episode_89160810.json,logs\89160810\agent_0_observation_logs.json;logs\89160810\agent_1_observation_logs.json,success,,2026-08-06T09:40:57.465941Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89161191,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:05:00.829480900Z,2026-07-31T15:06:02.122013200Z,1,55033457,flg,55033457,55138264,9714ab5c3996f6cc,648,replays\episode_89161191.json,logs\89161191\agent_0_observation_logs.json;logs\89161191\agent_1_observation_logs.json,success,,2026-08-06T09:41:00.613078Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89161701,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:08:58.190181100Z,2026-07-31T15:10:08.692620100Z,1,55016893,Azat Akhtyamov,55016893,55138264,9714ab5c3996f6cc,648,replays\episode_89161701.json,logs\89161701\agent_0_observation_logs.json;logs\89161701\agent_1_observation_logs.json,success,,2026-08-06T09:41:03.991258Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89162212,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:12:56.483676Z,2026-07-31T15:14:17.820739100Z,0,55122644,NguyenThanhNhan,55138264,55122644,9714ab5c3996f6cc,648,replays\episode_89162212.json,logs\89162212\agent_0_observation_logs.json;logs\89162212\agent_1_observation_logs.json,success,,2026-08-06T09:41:06.865267Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89162727,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:16:56.703326300Z,2026-07-31T15:17:56.638594700Z,1,55114322,JB Bryant,55114322,55138264,9714ab5c3996f6cc,648,replays\episode_89162727.json,logs\89162727\agent_0_observation_logs.json;logs\89162727\agent_1_observation_logs.json,success,,2026-08-06T09:41:09.534681Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89163228,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:20:56.680328Z,2026-07-31T15:22:10.990025Z,1,55132916,vvs,55132916,55138264,9714ab5c3996f6cc,648,replays\episode_89163228.json,logs\89163228\agent_0_observation_logs.json;logs\89163228\agent_1_observation_logs.json,success,,2026-08-06T09:41:13.102085Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89163261,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:20:56.737404900Z,2026-07-31T15:28:11.976273700Z,1,55136844,HSBMAX,55136844,55138264,9714ab5c3996f6cc,648,replays\episode_89163261.json,logs\89163261\agent_0_observation_logs.json;logs\89163261\agent_1_observation_logs.json,success,,2026-08-06T09:41:15.831043Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89163778,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:24:57.202155900Z,2026-07-31T15:25:57.162760300Z,1,55109984,Dries @ Tufa Labs,55109984,55138264,9714ab5c3996f6cc,648,replays\episode_89163778.json,logs\89163778\agent_0_observation_logs.json;logs\89163778\agent_1_observation_logs.json,success,,2026-08-06T09:41:18.621139Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89164282,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:28:56.392025300Z,2026-07-31T15:30:05.505869100Z,0,55134263,ANDPAD kaggler team,55138264,55134263,9714ab5c3996f6cc,648,replays\episode_89164282.json,logs\89164282\agent_0_observation_logs.json;logs\89164282\agent_1_observation_logs.json,success,,2026-08-06T09:41:23.283892Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89164800,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:32:56.719140800Z,2026-07-31T15:33:48.990708900Z,0,55033457,flg,55138264,55033457,9714ab5c3996f6cc,648,replays\episode_89164800.json,logs\89164800\agent_0_observation_logs.json;logs\89164800\agent_1_observation_logs.json,success,,2026-08-06T09:41:27.171831Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89165326,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:36:56.990844300Z,2026-07-31T15:37:48.358811400Z,1,55135508,James Cox & Henry Chao,55135508,55138264,9714ab5c3996f6cc,648,replays\episode_89165326.json,logs\89165326\agent_0_observation_logs.json;logs\89165326\agent_1_observation_logs.json,success,,2026-08-06T09:41:30.430064Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89165827,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:40:56.587284200Z,2026-07-31T15:42:22.794704200Z,1,55118142,hinox13,55118142,55138264,9714ab5c3996f6cc,648,replays\episode_89165827.json,logs\89165827\agent_0_observation_logs.json;logs\89165827\agent_1_observation_logs.json,success,,2026-08-06T09:41:32.905654Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89165987,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:40:56.973333100Z,2026-07-31T15:43:39.856874600Z,1,55076771,李秉叡（ntumlnoob）,55076771,55138264,9714ab5c3996f6cc,648,replays\episode_89165987.json,logs\89165987\agent_0_observation_logs.json;logs\89165987\agent_1_observation_logs.json,success,,2026-08-06T09:41:37.348216Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89166346,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:45:04.193742800Z,2026-07-31T15:46:08.949567500Z,0,55103656,Dries @ Tufa Labs,55138264,55103656,9714ab5c3996f6cc,648,replays\episode_89166346.json,logs\89166346\agent_0_observation_logs.json;logs\89166346\agent_1_observation_logs.json,success,,2026-08-06T09:41:41.386281Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89166872,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:48:57.506496900Z,2026-07-31T15:49:47.386777600Z,1,55126410,qb,55126410,55138264,9714ab5c3996f6cc,648,replays\episode_89166872.json,logs\89166872\agent_0_observation_logs.json;logs\89166872\agent_1_observation_logs.json,success,,2026-08-06T09:41:44.173504Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89167394,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:52:57.029008900Z,2026-07-31T15:53:44.712534500Z,0,55128911,Xiangyu Liu,55138264,55128911,9714ab5c3996f6cc,648,replays\episode_89167394.json,logs\89167394\agent_0_observation_logs.json;logs\89167394\agent_1_observation_logs.json,success,,2026-08-06T09:41:47.421062Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89167916,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T15:56:56.731946Z,2026-07-31T16:01:00.369400600Z,0,55115633,RtoABC,55138264,55115633,9714ab5c3996f6cc,648,replays\episode_89167916.json,logs\89167916\agent_0_observation_logs.json;logs\89167916\agent_1_observation_logs.json,success,,2026-08-06T09:41:50.617414Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89168428,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:00:58.177476100Z,2026-07-31T16:03:04.000381800Z,1,55125521,やる気元気ミワハルキ,55125521,55138264,9714ab5c3996f6cc,648,replays\episode_89168428.json,logs\89168428\agent_0_observation_logs.json;logs\89168428\agent_1_observation_logs.json,success,,2026-08-06T09:41:53.883955Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89168858,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:04:56.805370700Z,2026-07-31T16:06:25.843511600Z,0,55111608,Lior Toledano,55138264,55111608,9714ab5c3996f6cc,648,replays\episode_89168858.json,logs\89168858\agent_0_observation_logs.json;logs\89168858\agent_1_observation_logs.json,success,,2026-08-06T09:41:57.803865Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89169464,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:08:58.191280500Z,2026-07-31T16:10:01.555258900Z,1,55095502,Dominic Peel,55095502,55138264,9714ab5c3996f6cc,648,replays\episode_89169464.json,logs\89169464\agent_0_observation_logs.json;logs\89169464\agent_1_observation_logs.json,success,,2026-08-06T09:42:01.529348Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89169979,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:12:58.198303400Z,2026-07-31T16:13:52.320507Z,0,54493830,Md Omar Sunny,55138264,54493830,9714ab5c3996f6cc,648,replays\episode_89169979.json,logs\89169979\agent_0_observation_logs.json;logs\89169979\agent_1_observation_logs.json,success,,2026-08-06T09:42:06.055261Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89170482,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:16:58.785086900Z,2026-07-31T16:18:07.927814100Z,1,55071492,A. R. SEKKAT,55071492,55138264,9714ab5c3996f6cc,648,replays\episode_89170482.json,logs\89170482\agent_0_observation_logs.json;logs\89170482\agent_1_observation_logs.json,success,,2026-08-06T09:42:08.202752Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89170993,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:20:57.045696900Z,2026-07-31T16:21:52.445957700Z,0,55134033,西松大祐,55138264,55134033,9714ab5c3996f6cc,648,replays\episode_89170993.json,logs\89170993\agent_0_observation_logs.json;logs\89170993\agent_1_observation_logs.json,success,,2026-08-06T09:42:12.666318Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89171517,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:25:00.973468100Z,2026-07-31T16:25:52.201139700Z,0,55132728,vvs,55138264,55132728,9714ab5c3996f6cc,648,replays\episode_89171517.json,logs\89171517\agent_0_observation_logs.json;logs\89171517\agent_1_observation_logs.json,success,,2026-08-06T09:42:15.866599Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89172023,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:28:56.899791700Z,2026-07-31T16:34:04.136607300Z,0,55125802,Iliamna,55138264,55125802,9714ab5c3996f6cc,648,replays\episode_89172023.json,logs\89172023\agent_0_observation_logs.json;logs\89172023\agent_1_observation_logs.json,success,,2026-08-06T09:42:18.724855Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89172533,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:32:58.018308400Z,2026-07-31T16:33:44.237585900Z,0,55094113,JZ,55138264,55094113,9714ab5c3996f6cc,648,replays\episode_89172533.json,logs\89172533\agent_0_observation_logs.json;logs\89172533\agent_1_observation_logs.json,success,,2026-08-06T09:42:22.447224Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89173055,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:36:56.975728100Z,2026-07-31T16:37:47.042688600Z,0,54263209,Ryuuji Yoshinaga,55138264,54263209,9714ab5c3996f6cc,648,replays\episode_89173055.json,logs\89173055\agent_0_observation_logs.json;logs\89173055\agent_1_observation_logs.json,success,,2026-08-06T09:42:26.494247Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89173568,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:40:57.722092200Z,2026-07-31T16:41:47.134285100Z,0,55134080,Roman Nesterov,55138264,55134080,9714ab5c3996f6cc,648,replays\episode_89173568.json,logs\89173568\agent_0_observation_logs.json;logs\89173568\agent_1_observation_logs.json,success,,2026-08-06T09:42:30.946949Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89174079,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:44:57.021518500Z,2026-07-31T16:50:14.083825700Z,1,55125802,Iliamna,55125802,55138264,9714ab5c3996f6cc,648,replays\episode_89174079.json,logs\89174079\agent_0_observation_logs.json;logs\89174079\agent_1_observation_logs.json,success,,2026-08-06T09:42:34.685499Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89174580,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:48:58.684442200Z,2026-07-31T16:50:20.160374500Z,0,55090635,LiamK,55138264,55090635,9714ab5c3996f6cc,648,replays\episode_89174580.json,logs\89174580\agent_0_observation_logs.json;logs\89174580\agent_1_observation_logs.json,success,,2026-08-06T09:42:36.845610Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89175102,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:52:58.731264900Z,2026-07-31T16:53:51.358384Z,1,55094109,JZ,55094109,55138264,9714ab5c3996f6cc,648,replays\episode_89175102.json,logs\89175102\agent_0_observation_logs.json;logs\89175102\agent_1_observation_logs.json,success,,2026-08-06T09:42:40.916093Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89175615,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T16:56:56.487560600Z,2026-07-31T16:57:58.045925300Z,0,55138593,カントー地方マスター(KantoRegionMaster),55138264,55138593,9714ab5c3996f6cc,648,replays\episode_89175615.json,logs\89175615\agent_0_observation_logs.json;logs\89175615\agent_1_observation_logs.json,success,,2026-08-06T09:42:45.836682Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89176201,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T17:00:56.811663Z,2026-07-31T17:02:25.938738700Z,0,55131449,Pokopia,55138264,55131449,9714ab5c3996f6cc,648,replays\episode_89176201.json,logs\89176201\agent_0_observation_logs.json;logs\89176201\agent_1_observation_logs.json,success,,2026-08-06T09:42:51.346153Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89179235,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T17:24:58.027051600Z,2026-07-31T17:26:05.724090300Z,1,55072704,Pokemon Fan,55072704,55138264,9714ab5c3996f6cc,648,replays\episode_89179235.json,logs\89179235\agent_0_observation_logs.json;logs\89179235\agent_1_observation_logs.json,success,,2026-08-06T09:42:55.237270Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89181795,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T17:45:00.215549300Z,2026-07-31T17:46:05.472580700Z,0,55094109,JZ,55138264,55094109,9714ab5c3996f6cc,648,replays\episode_89181795.json,logs\89181795\agent_0_observation_logs.json;logs\89181795\agent_1_observation_logs.json,success,,2026-08-06T09:42:58.886251Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89182511,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T17:52:55.784330300Z,2026-07-31T17:55:33.168860100Z,0,55143181,213tubo,55138264,55143181,9714ab5c3996f6cc,648,replays\episode_89182511.json,logs\89182511\agent_0_observation_logs.json;logs\89182511\agent_1_observation_logs.json,success,,2026-08-06T09:43:04.891301Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89185375,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T18:12:56.599639300Z,2026-07-31T18:13:54.047852300Z,0,55105632,keidroid,55138264,55105632,9714ab5c3996f6cc,648,replays\episode_89185375.json,logs\89185375\agent_0_observation_logs.json;logs\89185375\agent_1_observation_logs.json,success,,2026-08-06T09:43:08.459853Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89187885,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T18:32:56.910984200Z,2026-07-31T18:34:26.667347900Z,1,55131907,NguyenThanhNhan,55131907,55138264,9714ab5c3996f6cc,648,replays\episode_89187885.json,logs\89187885\agent_0_observation_logs.json;logs\89187885\agent_1_observation_logs.json,success,,2026-08-06T09:43:11.981373Z
12,16452116,Sixth Sense,55138264,1113.7,55138264,89190454,COMPLETED,EPISODE_TYPE_PUBLIC,2026-07-31T18:54:49.387083100Z,2026-07-31T18:56:07.460592700Z,0,55134263,ANDPAD kaggler team,55138264,55134263,9714ab5c3996f6cc,648,replays\episode_89190454.json,logs\89190454\agent_0_observation_logs.json;logs\89190454\agent_1_observation_logs.json,success,,2026-08-06T09:43:15.022988Z
