team_id,team_name,leaderboard_rank,leaderboard_score,submission_id,episode_id,seat_index,create_time,end_time,agent_0_submission_id,agent_1_submission_id,replay_path,download_status,deck_hash,deck_cards,error
16380946,flg,2,1229.3,55456110,92304758,0,2026-08-12T11:55:35.793863600Z,2026-08-12T11:56:38.502087300Z,55456110,55415842,replays/episode_92304758.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92305690,0,2026-08-12T11:59:35.834716800Z,2026-08-12T12:00:48.340635900Z,55456110,55456501,replays/episode_92305690.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92306655,1,2026-08-12T12:03:35.802848300Z,2026-08-12T12:04:50.921031200Z,55451568,55456110,replays/episode_92306655.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92307565,1,2026-08-12T12:07:35.605477200Z,2026-08-12T12:08:42.126750300Z,55333348,55456110,replays/episode_92307565.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92308486,0,2026-08-12T12:11:35.586226400Z,2026-08-12T12:12:44.675108500Z,55456110,55390221,replays/episode_92308486.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92309436,1,2026-08-12T12:15:36.337944100Z,2026-08-12T12:16:48.978867Z,54773249,55456110,replays/episode_92309436.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92310379,1,2026-08-12T12:19:35.749301200Z,2026-08-12T12:20:37.986456100Z,55447414,55456110,replays/episode_92310379.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92311324,0,2026-08-12T12:23:35.827265500Z,2026-08-12T12:24:44.446389300Z,55456110,55415831,replays/episode_92311324.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92312254,1,2026-08-12T12:27:36.009863300Z,2026-08-12T12:28:41.137805100Z,55333348,55456110,replays/episode_92312254.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92313203,1,2026-08-12T12:31:35.647214600Z,2026-08-12T12:32:49.455360300Z,55425605,55456110,replays/episode_92313203.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92314143,1,2026-08-12T12:35:36.732134300Z,2026-08-12T12:36:37.512196600Z,55410444,55456110,replays/episode_92314143.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92315100,0,2026-08-12T12:39:35.883409900Z,2026-08-12T12:40:57.295603Z,55456110,55456492,replays/episode_92315100.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92316039,1,2026-08-12T12:43:35.839365300Z,2026-08-12T12:44:34.908690900Z,55382763,55456110,replays/episode_92316039.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92316991,1,2026-08-12T12:47:35.793658200Z,2026-08-12T12:48:48.144837100Z,55415831,55456110,replays/episode_92316991.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92317941,0,2026-08-12T12:51:36.207043Z,2026-08-12T12:52:41.401326400Z,55456110,55399861,replays/episode_92317941.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92318882,1,2026-08-12T12:55:36.179194300Z,2026-08-12T12:56:34.988049600Z,55415831,55456110,replays/episode_92318882.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92319756,1,2026-08-12T12:59:35.901651700Z,2026-08-12T13:00:43.389998400Z,55456492,55456110,replays/episode_92319756.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92319828,1,2026-08-12T12:59:36.024515100Z,2026-08-12T13:00:26.104535100Z,55431662,55456110,replays/episode_92319828.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92320785,0,2026-08-12T13:03:36.544712800Z,2026-08-12T13:04:42.516249700Z,55456110,55415842,replays/episode_92320785.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92321733,0,2026-08-12T13:07:36.427490100Z,2026-08-12T13:08:35.876805Z,55456110,55447414,replays/episode_92321733.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92322676,0,2026-08-12T13:11:36.205625800Z,2026-08-12T13:12:52.308896600Z,55456110,55333348,replays/episode_92322676.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92323566,0,2026-08-12T13:15:35.991148100Z,2026-08-12T13:17:04.173464500Z,55456110,55456501,replays/episode_92323566.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92323595,1,2026-08-12T13:15:36.023195800Z,2026-08-12T13:16:47.286171700Z,55444485,55456110,replays/episode_92323595.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92324545,1,2026-08-12T13:19:36.188587300Z,2026-08-12T13:20:52.165439600Z,55449672,55456110,replays/episode_92324545.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92333881,1,2026-08-12T13:59:35.996078400Z,2026-08-12T14:00:45.732781500Z,55456492,55456110,replays/episode_92333881.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92336753,1,2026-08-12T14:11:36.192914700Z,2026-08-12T14:12:46.040850200Z,55449976,55456110,replays/episode_92336753.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92357313,0,2026-08-12T15:42:01.146284300Z,2026-08-12T15:43:15.596342800Z,55456110,55425605,replays/episode_92357313.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92382428,1,2026-08-12T17:30:05.623487700Z,2026-08-12T17:31:35.399143500Z,55461504,55456110,replays/episode_92382428.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92382554,1,2026-08-12T17:30:05.799129700Z,2026-08-12T17:31:45.274192300Z,54773249,55456110,replays/episode_92382554.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92384284,0,2026-08-12T17:38:04.533485500Z,2026-08-12T17:39:32.867020200Z,55456110,55461504,replays/episode_92384284.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92393446,1,2026-08-12T18:18:03.357962Z,2026-08-12T18:18:57.605238900Z,55464061,55456110,replays/episode_92393446.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92410060,1,2026-08-12T19:30:04.512134500Z,2026-08-12T19:30:57.468777Z,55465463,55456110,replays/episode_92410060.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92424336,1,2026-08-12T20:30:03.734335700Z,2026-08-12T20:31:11.668976600Z,55350342,55456110,replays/episode_92424336.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92433554,0,2026-08-12T21:10:03.440696200Z,2026-08-12T21:11:33.314815500Z,55456110,55350342,replays/episode_92433554.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92440158,0,2026-08-12T21:38:04.112742600Z,2026-08-12T21:39:24.250079Z,55456110,54773249,replays/episode_92440158.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92442787,1,2026-08-12T21:50:03.859589100Z,2026-08-12T21:56:44.564828800Z,55452664,55456110,replays/episode_92442787.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92449304,1,2026-08-12T22:18:03.806136400Z,2026-08-12T22:19:15.105280700Z,55452664,55456110,replays/episode_92449304.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92454869,1,2026-08-12T22:43:36.332675300Z,2026-08-12T22:44:39.536402100Z,54906248,55456110,replays/episode_92454869.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92458637,0,2026-08-12T22:59:37.330213800Z,2026-08-12T23:00:33.203725400Z,55456110,55444252,replays/episode_92458637.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92464104,0,2026-08-12T23:23:38.718360600Z,2026-08-12T23:24:42.580345Z,55456110,55333348,replays/episode_92464104.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92473088,0,2026-08-13T00:02:49.899577600Z,2026-08-13T00:03:56.010381200Z,55469451,55469451,replays/episode_92473088.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92473088,1,2026-08-13T00:02:49.899577600Z,2026-08-13T00:03:56.010381200Z,55469451,55469451,replays/episode_92473088.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92474164,0,2026-08-13T00:07:40.429374300Z,2026-08-13T00:08:34.436042900Z,55469451,55389867,replays/episode_92474164.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92475111,0,2026-08-13T00:11:37.066329700Z,2026-08-13T00:12:35.393940300Z,55469451,55262519,replays/episode_92475111.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92476027,0,2026-08-13T00:15:39.101907600Z,2026-08-13T00:16:51.357179500Z,55469451,55447243,replays/episode_92476027.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92476953,0,2026-08-13T00:19:36.938962100Z,2026-08-13T00:20:36.631631100Z,55469451,55402929,replays/episode_92476953.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92477879,1,2026-08-13T00:23:38.896440900Z,2026-08-13T00:27:57.206098500Z,55342916,55469451,replays/episode_92477879.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92478803,0,2026-08-13T00:27:38.937423100Z,2026-08-13T00:30:07.735895300Z,55469451,55463683,replays/episode_92478803.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92479779,1,2026-08-13T00:31:37.278323200Z,2026-08-13T00:32:41.070158600Z,55305966,55469451,replays/episode_92479779.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92480708,0,2026-08-13T00:35:37.473228900Z,2026-08-13T00:36:43.645805400Z,55469451,55456232,replays/episode_92480708.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92481642,1,2026-08-13T00:39:37.880407Z,2026-08-13T00:41:15.473272600Z,55412921,55469451,replays/episode_92481642.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92482583,1,2026-08-13T00:43:38.415189300Z,2026-08-13T00:44:41.061747400Z,55469756,55469451,replays/episode_92482583.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92483525,1,2026-08-13T00:47:42.113234800Z,2026-08-13T00:49:07.377872900Z,55468838,55469451,replays/episode_92483525.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92484449,0,2026-08-13T00:51:37.100922400Z,2026-08-13T00:53:53.291096100Z,55469451,55468794,replays/episode_92484449.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92485380,0,2026-08-13T00:55:37.712429900Z,2026-08-13T00:56:47.077131500Z,55469451,55448188,replays/episode_92485380.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92486325,1,2026-08-13T00:59:37.806007700Z,2026-08-13T01:00:50.121445700Z,55459407,55469451,replays/episode_92486325.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92487268,0,2026-08-13T01:03:40.174314400Z,2026-08-13T01:04:39.629416700Z,55469451,55409731,replays/episode_92487268.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92488204,1,2026-08-13T01:07:37.811767800Z,2026-08-13T01:10:24.035724300Z,55420869,55469451,replays/episode_92488204.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92488348,1,2026-08-13T01:07:38.048790300Z,2026-08-13T01:08:45.373381700Z,55468854,55469451,replays/episode_92488348.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92489117,0,2026-08-13T01:11:38.869833600Z,2026-08-13T01:12:36.293080900Z,55469451,55460785,replays/episode_92489117.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92490108,1,2026-08-13T01:15:37.409146400Z,2026-08-13T01:18:26.443616Z,55463281,55469451,replays/episode_92490108.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92491049,0,2026-08-13T01:19:37.376680800Z,2026-08-13T01:20:44.664025700Z,55469451,55360591,replays/episode_92491049.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92492088,0,2026-08-13T01:23:41.346775700Z,2026-08-13T01:24:47.716206Z,55469451,55226255,replays/episode_92492088.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92492783,0,2026-08-13T01:27:37.763275700Z,2026-08-13T01:28:28.017374800Z,55469451,54996171,replays/episode_92492783.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92493849,1,2026-08-13T01:31:37.840917900Z,2026-08-13T01:33:03.398504100Z,54735721,55469451,replays/episode_92493849.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92494748,1,2026-08-13T01:35:37.639886400Z,2026-08-13T01:36:52.545975600Z,55421354,55469451,replays/episode_92494748.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92495736,0,2026-08-13T01:39:37.824835500Z,2026-08-13T01:40:39.676753100Z,55469451,54781874,replays/episode_92495736.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92496659,0,2026-08-13T01:43:39.111152800Z,2026-08-13T01:44:35.937676100Z,55469451,55469825,replays/episode_92496659.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92496672,0,2026-08-13T01:43:39.129495100Z,2026-08-13T01:44:57.836318400Z,55469451,55434831,replays/episode_92496672.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92497607,0,2026-08-13T01:47:37.873044700Z,2026-08-13T01:49:02.863916100Z,55469451,55396066,replays/episode_92497607.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92497754,1,2026-08-13T01:47:38.164603700Z,2026-08-13T01:48:26.411846100Z,55447414,55456110,replays/episode_92497754.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92498537,1,2026-08-13T01:51:37.574988Z,2026-08-13T01:52:31.504280700Z,55235071,55469451,replays/episode_92498537.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92499469,1,2026-08-13T01:55:37.610172900Z,2026-08-13T01:56:34.179939100Z,54378321,55469451,replays/episode_92499469.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92500398,0,2026-08-13T01:59:37.467049900Z,2026-08-13T02:00:41.789884700Z,55469451,55465197,replays/episode_92500398.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92501327,0,2026-08-13T02:03:38.405516100Z,2026-08-13T02:05:00.829081900Z,55469451,55398879,replays/episode_92501327.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92502261,0,2026-08-13T02:07:38.316103600Z,2026-08-13T02:09:00.719393Z,55469451,55323328,replays/episode_92502261.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92503196,0,2026-08-13T02:11:37.614753500Z,2026-08-13T02:12:43.667089Z,55469451,55444628,replays/episode_92503196.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92504134,1,2026-08-13T02:15:37.543317200Z,2026-08-13T02:16:34.084900700Z,55469308,55469451,replays/episode_92504134.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92505068,1,2026-08-13T02:19:37.862383200Z,2026-08-13T02:20:34.324727500Z,55151736,55469451,replays/episode_92505068.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92506058,1,2026-08-13T02:23:39.915585600Z,2026-08-13T02:24:48.565847900Z,55418420,55469451,replays/episode_92506058.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92506920,0,2026-08-13T02:27:37.813082300Z,2026-08-13T02:32:30.371407800Z,55469451,55455856,replays/episode_92506920.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92507847,0,2026-08-13T02:31:37.433759100Z,2026-08-13T02:32:41.449760500Z,55469451,55432171,replays/episode_92507847.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92508824,1,2026-08-13T02:35:37.818632300Z,2026-08-13T02:36:43.624713600Z,55416382,55469451,replays/episode_92508824.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92515420,0,2026-08-13T03:03:38.069277200Z,2026-08-13T03:04:59.529411500Z,55469451,55465654,replays/episode_92515420.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92524684,0,2026-08-13T03:43:38.850438100Z,2026-08-13T03:45:02.650701600Z,55469451,55445332,replays/episode_92524684.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92527492,0,2026-08-13T03:55:37.425259600Z,2026-08-13T03:56:41.223638300Z,55456110,55465468,replays/episode_92527492.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92530277,0,2026-08-13T04:07:38.731705900Z,2026-08-13T04:08:41.881935200Z,55469451,55470413,replays/episode_92530277.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92530914,0,2026-08-13T04:11:39.441141100Z,2026-08-13T04:12:44.600166700Z,55456110,55472421,replays/episode_92530914.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92532094,1,2026-08-13T04:15:37.654225500Z,2026-08-13T04:16:42.148280900Z,55469381,55469451,replays/episode_92532094.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92533651,0,2026-08-13T04:23:38.075416800Z,2026-08-13T04:24:46.232977600Z,55456110,55472421,replays/episode_92533651.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92537432,1,2026-08-13T04:39:36.932271400Z,2026-08-13T04:40:51.520423500Z,55473215,55469451,replays/episode_92537432.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92538304,1,2026-08-13T04:43:38.509733Z,2026-08-13T04:49:34.832127700Z,55473378,55456110,replays/episode_92538304.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92541201,0,2026-08-13T04:55:37.572318600Z,2026-08-13T04:56:45.092019600Z,55456110,55472421,replays/episode_92541201.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92547666,1,2026-08-13T05:23:38.254395400Z,2026-08-13T05:24:30.104020Z,55469101,55469451,replays/episode_92547666.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92565622,0,2026-08-13T06:39:37.735853500Z,2026-08-13T06:40:36.389095900Z,55456110,55447414,replays/episode_92565622.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92568433,1,2026-08-13T06:51:37.526766800Z,2026-08-13T06:53:46.316934300Z,55455637,55469451,replays/episode_92568433.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92569975,1,2026-08-13T06:59:36.939906600Z,2026-08-13T07:01:22.440461900Z,55476075,55469451,replays/episode_92569975.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92595450,0,2026-08-13T08:47:38.804350900Z,2026-08-13T08:48:38.557931500Z,55469451,55451395,replays/episode_92595450.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92596339,1,2026-08-13T08:51:38.609502700Z,2026-08-13T08:52:45.009611600Z,55469816,55456110,replays/episode_92596339.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92620604,1,2026-08-13T10:35:38.008372900Z,2026-08-13T10:36:39.337128800Z,55478964,55469451,replays/episode_92620604.json,success,202ee2cec6cbe8b4,60,
16380946,flg,2,1229.3,55456110,92626184,0,2026-08-13T10:59:43.700713400Z,2026-08-13T11:00:55.247017900Z,55456110,55479256,replays/episode_92626184.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92636302,0,2026-08-13T11:43:43.643314300Z,2026-08-13T11:45:01.386315800Z,55469451,55480331,replays/episode_92636302.json,success,202ee2cec6cbe8b4,60,
16462035,Azat Akhtyamov,31,1079.9,55469451,92639111,0,2026-08-13T11:55:41.774957800Z,2026-08-13T11:56:50.722471200Z,55469451,55480331,replays/episode_92639111.json,success,202ee2cec6cbe8b4,60,
16445258,MTamago,21,1102.8,55482465,92640668,0,2026-08-13T12:00:49.478169500Z,2026-08-13T12:01:52.055803300Z,55482465,55482465,replays/episode_92640668.json,success,202ee2cec6cbe8b4,60,
16445258,MTamago,21,1102.8,55482465,92640668,1,2026-08-13T12:00:49.478169500Z,2026-08-13T12:01:52.055803300Z,55482465,55482465,replays/episode_92640668.json,success,202ee2cec6cbe8b4,60,
16445258,MTamago,21,1102.8,55482465,92640770,0,2026-08-13T12:03:44.799811500Z,2026-08-13T12:04:50.218510100Z,55482465,53951189,replays/episode_92640770.json,success,202ee2cec6cbe8b4,60,
