leaderboard_rank,team_id,team_name,submission_id,submission_score,leaderboard_submission_id,episode_id,episode_state,episode_type,created_at,ended_at,seat_index,opponent_submission_id,opponent_team_name,agent_0_submission_id,agent_1_submission_id,deck_hash,matched_deck_card_ids,replay_path,log_paths,download_status,error,downloaded_at
,16561259,kd,55187358,1116.3,55187358,89877216,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T06:28:05.139973900Z,2026-08-04T06:32:14.321052800Z,0,55223386,,55187358,55223386,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89877216\replay\episode_89877216.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89878383,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T06:36:05.673817700Z,2026-08-04T06:38:08.389332300Z,1,55198468,,55198468,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89878383\replay\episode_89878383.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89879974,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T06:48:04.943345100Z,2026-08-04T06:50:41.511561600Z,1,55230390,,55230390,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89879974\replay\episode_89879974.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89886171,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T07:28:05.746366800Z,2026-08-04T07:30:15.441880400Z,1,55198468,,55198468,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89886171\replay\episode_89886171.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89895891,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T08:32:05.378942700Z,2026-08-04T08:34:09.204705800Z,0,55226087,,55187358,55226087,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89895891\replay\episode_89895891.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89897650,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T08:44:11.265172600Z,2026-08-04T08:48:08.702643200Z,1,55206911,,55206911,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89897650\replay\episode_89897650.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89911216,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T10:12:04.925146700Z,2026-08-04T10:14:46.718379800Z,1,55094113,,55094113,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89911216\replay\episode_89911216.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89919895,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T11:08:04.828679500Z,2026-08-04T11:11:01.143345400Z,0,55186239,,55187358,55186239,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89919895\replay\episode_89919895.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89933685,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T12:36:05.156281100Z,2026-08-04T12:39:21.933763400Z,0,55206939,,55187358,55206939,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89933685\replay\episode_89933685.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89935978,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T12:52:04.569023300Z,2026-08-04T12:53:39.384541300Z,0,55237146,,55187358,55237146,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89935978\replay\episode_89935978.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89942393,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T13:32:04.739911900Z,2026-08-04T13:34:48.587853300Z,0,55236110,,55187358,55236110,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89942393\replay\episode_89942393.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89959116,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T15:16:04.675695800Z,2026-08-04T15:19:10.621676800Z,0,55177269,,55187358,55177269,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89959116\replay\episode_89959116.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89960195,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T15:24:06.127060800Z,2026-08-04T15:26:57.651120600Z,0,55242280,,55187358,55242280,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89960195\replay\episode_89960195.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89967861,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T16:12:34.284754Z,2026-08-04T16:15:21.648526900Z,0,55243949,,55187358,55243949,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89967861\replay\episode_89967861.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89978275,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T17:16:35.063093600Z,2026-08-04T17:18:29.126869Z,0,55242764,,55187358,55242764,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89978275\replay\episode_89978275.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89980979,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T17:32:36.252867600Z,2026-08-04T17:34:42.446060800Z,0,55198468,,55187358,55198468,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89980979\replay\episode_89980979.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89983432,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T17:48:35.248651100Z,2026-08-04T17:51:57.876664100Z,1,55242764,,55242764,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89983432\replay\episode_89983432.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89983532,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T17:48:35.392942800Z,2026-08-04T17:51:35.843544900Z,1,55033457,,55033457,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89983532\replay\episode_89983532.json,,success,,
,16561259,kd,55187358,1116.3,55187358,89994412,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T18:56:40.329349100Z,2026-08-04T18:59:12.317992800Z,1,55221290,,55221290,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\89994412\replay\episode_89994412.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90000264,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T19:32:36.625324100Z,2026-08-04T19:34:52.662106800Z,0,55236110,,55187358,55236110,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90000264\replay\episode_90000264.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90004840,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:00:39.564950Z,2026-08-04T20:03:36.338694900Z,1,54773249,,54773249,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90004840\replay\episode_90004840.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90006051,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:08:37.373655100Z,2026-08-04T20:11:19.678073700Z,0,55236110,,55187358,55236110,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90006051\replay\episode_90006051.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90010029,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:32:36.225534500Z,2026-08-04T20:34:40.498676800Z,1,55153405,,55153405,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90010029\replay\episode_90010029.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90011197,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:40:35.859162700Z,2026-08-04T20:43:56.193642100Z,0,55236110,,55187358,55236110,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90011197\replay\episode_90011197.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90011214,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:40:35.875788200Z,2026-08-04T20:43:10.639199300Z,1,55198468,,55198468,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90011214\replay\episode_90011214.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90011862,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:44:40.976998900Z,2026-08-04T20:46:45.750621500Z,1,55202823,,55202823,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90011862\replay\episode_90011862.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90013272,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:52:36.632882400Z,2026-08-04T21:02:26.743077700Z,1,55199855,,55199855,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90013272\replay\episode_90013272.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90013779,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:56:36.325630Z,2026-08-04T21:00:26.099225300Z,1,55235481,,55235481,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90013779\replay\episode_90013779.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90013912,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T20:56:36.572356800Z,2026-08-04T21:08:50.131474200Z,1,55241354,,55241354,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90013912\replay\episode_90013912.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90014588,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:00:35.581456Z,2026-08-04T21:02:31.153665900Z,1,55147326,,55147326,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90014588\replay\episode_90014588.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90016366,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:12:36.271176900Z,2026-08-04T21:25:42.777459400Z,1,55235481,,55235481,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90016366\replay\episode_90016366.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90017657,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:20:34.772845900Z,2026-08-04T21:23:26.068573300Z,1,55177269,,55177269,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90017657\replay\episode_90017657.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90017820,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:20:35.037776400Z,2026-08-04T21:22:36.563152700Z,1,55189451,,55189451,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90017820\replay\episode_90017820.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90018302,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:24:38.351268200Z,2026-08-04T21:27:31.240984Z,1,55184021,,55184021,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90018302\replay\episode_90018302.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90018464,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:24:38.580845500Z,2026-08-04T21:28:14.291200300Z,1,55143862,,55143862,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90018464\replay\episode_90018464.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90019079,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:28:34.660234200Z,2026-08-04T21:30:56.336756400Z,0,55143082,,55187358,55143082,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90019079\replay\episode_90019079.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90019666,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:32:36.070135400Z,2026-08-04T21:36:24.962467300Z,0,55238850,,55187358,55238850,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90019666\replay\episode_90019666.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90020357,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:36:36.261442300Z,2026-08-04T21:39:46.801457400Z,1,55223409,,55223409,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90020357\replay\episode_90020357.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90021054,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:40:55.985973400Z,2026-08-04T21:42:37.373837800Z,0,54895014,,55187358,54895014,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90021054\replay\episode_90021054.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90021097,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:40:56.065693100Z,2026-08-04T21:48:23.257543100Z,0,55231831,,55187358,55231831,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90021097\replay\episode_90021097.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90021600,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:44:53.827307600Z,2026-08-04T21:47:39.873469300Z,0,55147326,,55187358,55147326,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90021600\replay\episode_90021600.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90021666,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:44:53.915767700Z,2026-08-04T21:47:21.652536800Z,0,55157510,,55187358,55157510,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90021666\replay\episode_90021666.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90022250,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:48:52.963775600Z,2026-08-04T21:51:39.807936700Z,0,55238821,,55187358,55238821,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90022250\replay\episode_90022250.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90022888,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:52:55.115359500Z,2026-08-04T21:57:27.634293100Z,1,55245030,,55245030,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90022888\replay\episode_90022888.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90023552,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T21:56:53.514685700Z,2026-08-04T22:01:42.796991200Z,1,55199855,,55199855,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90023552\replay\episode_90023552.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90024195,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:00:53.136983Z,2026-08-04T22:03:04.158212800Z,1,54844008,,54844008,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90024195\replay\episode_90024195.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90024884,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:04:53.729742200Z,2026-08-04T22:06:34.894030200Z,0,55242764,,55187358,55242764,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90024884\replay\episode_90024884.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90024898,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:04:53.430191400Z,2026-08-04T22:10:52.747508700Z,0,55229177,,55187358,55229177,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90024898\replay\episode_90024898.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90025572,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:08:52.993609700Z,2026-08-04T22:13:01.446077900Z,0,55243511,,55187358,55243511,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90025572\replay\episode_90025572.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90026282,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:12:53.898161100Z,2026-08-04T22:16:04.288565900Z,1,55207706,,55207706,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90026282\replay\episode_90026282.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90026957,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:16:53.132684100Z,2026-08-04T22:19:15.686509Z,1,55214283,,55214283,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90026957\replay\episode_90026957.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90027640,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:20:54.755709200Z,2026-08-04T22:23:10.620825800Z,1,55239672,,55239672,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90027640\replay\episode_90027640.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90028332,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:24:55.021220100Z,2026-08-04T22:27:13.776160100Z,1,55235857,,55235857,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90028332\replay\episode_90028332.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90029019,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:28:53.289349200Z,2026-08-04T22:30:47.082825100Z,0,55237517,,55187358,55237517,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90029019\replay\episode_90029019.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90029680,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:32:53.060511900Z,2026-08-04T22:34:58.616008100Z,1,55202823,,55202823,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90029680\replay\episode_90029680.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90029686,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:32:53.066303300Z,2026-08-04T22:35:09.250962900Z,1,55184617,,55184617,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90029686\replay\episode_90029686.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90030382,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:36:53.504159500Z,2026-08-04T22:40:17.037929800Z,0,55201815,,55187358,55201815,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90030382\replay\episode_90030382.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90031089,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:40:53.791978200Z,2026-08-04T22:44:18.157710500Z,1,55134080,,55134080,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90031089\replay\episode_90031089.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90031860,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:44:54.387145700Z,2026-08-04T22:47:32.368417400Z,0,55202823,,55187358,55202823,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90031860\replay\episode_90031860.json,,success,,
,16561259,kd,55187358,1116.3,55187358,90032466,COMPLETED,EPISODE_TYPE_PUBLIC,2026-08-04T22:48:53.827809Z,2026-08-04T22:50:51.548839400Z,1,55075382,,55075382,55187358,9714ab5c3996f6cc,60,C:\Users\shiba\ptcc_pokemon_ai_buttle\data\runs\grimmsnarl\v18_teacher_55187358\episodes\90032466\replay\episode_90032466.json,,success,,
